,deliverCoin,deliverPoint,groupId,leftTime,noPassNum,packageCopyId,passNum,passRate,product_id,status,submitDate,task_id
278,1280,0,10124856,0,2,22940689,18,0.8999999761581421,12714588,6,1556072895000,132076
279,1280,0,10124197,0,2,22940634,18,0.8999999761581421,12714588,6,1556071990000,132076
280,1600,0,10123863,0,1,22940610,19,0.949999988079071,12714588,6,1556071824000,132076
281,1280,0,10138586,0,2,22935935,18,0.8999999761581421,12714588,6,1556082579000,132063
282,1280,0,10138226,0,2,22935921,18,0.8999999761581421,12714588,6,1556082440000,132063
283,0,0,10137887,0,7,22935904,13,0.6499999761581421,12714588,6,1556082206000,132063
284,1600,0,10125073,0,0,22934906,20,1.0,12714588,6,1556072686000,132063
285,1280,0,10124814,0,2,22934834,18,0.8999999761581421,12714588,6,1556072479000,132063
286,1600,0,10123562,0,1,22934459,19,0.949999988079071,12714588,6,1556071572000,132063
287,1600,0,10123205,0,1,22934374,19,0.949999988079071,12714588,6,1556071361000,132063
288,1280,0,10122998,0,2,22934341,18,0.8999999761581421,12714588,6,1556071064000,132063
289,1600,0,10121502,0,1,22934119,19,0.949999988079071,12714588,6,1556070921000,132063
290,1280,0,10121249,0,2,22934091,18,0.8999999761581421,12714588,6,1556069817000,132063
291,960,0,10119943,0,3,22933972,17,0.8500000238418579,12714588,6,1556069655000,132063
292,0,0,10119347,0,5,22933936,15,0.75,12714588,6,1556068920000,132063
293,1600,0,10118869,0,1,22933912,19,0.949999988079071,12714588,6,1556068660000,132063
294,1280,0,10078589,0,2,22874033,18,0.8999999761581421,12714588,6,1556004215000,131844
295,1600,0,10077482,0,0,22873960,20,1.0,12714588,6,1556004023000,131844
296,960,0,10067932,0,3,22865810,17,0.8500000238418579,12714588,6,1555999763000,131830
297,0,0,10067262,0,5,22859303,15,0.75,12714588,6,1555999560000,131821
298,1280,0,10064511,0,2,22858995,18,0.8999999761581421,12714588,6,1555999389000,131821
299,1280,0,10059280,0,2,22857497,18,0.8999999761581421,12714588,6,1555996867000,131821
300,1600,0,10058866,0,1,22857243,19,0.949999988079071,12714588,6,1555996636000,131821
301,0,0,10058235,0,4,22856797,16,0.800000011920929,12714588,6,1555996366000,131821
302,1600,0,10057901,0,1,22856625,19,0.949999988079071,12714588,6,1555996161000,131821
303,1280,0,10055602,0,2,22852070,18,0.8999999761581421,12714588,6,1555995807000,131812
304,0,0,10083457,0,4,22793345,16,0.800000011920929,12714588,6,1556006584000,131788
305,0,0,10082878,0,5,22793309,15,0.75,12714588,6,1556006202000,131788
306,1280,0,10064545,0,2,22793085,18,0.8999999761581421,12714588,6,1556000160000,131788
307,960,0,10055871,0,3,22792824,17,0.8500000238418579,12714588,6,1555995652000,131788
308,1600,0,10055632,0,0,22792810,20,1.0,12714588,6,1555994778000,131788
309,1600,0,10049748,0,1,22792305,19,0.949999988079071,12714588,6,1555990747000,131788
310,0,0,10048633,0,4,22792224,16,0.800000011920929,12714588,6,1555990234000,131788
311,1600,0,10064553,0,0,22783632,20,1.0,12714588,6,1556000123000,131770
312,0,0,10056395,0,7,22783574,13,0.6499999761581421,12714588,6,1555995464000,131770
313,960,0,10055897,0,3,22783565,17,0.8500000238418579,12714588,6,1555995156000,131770
314,0,0,10049368,0,4,22783321,16,0.800000011920929,12714588,6,1555990942000,131770
315,960,0,10048646,0,3,22783298,17,0.8500000238418579,12714588,6,1555990015000,131770
316,960,0,10039002,0,3,22782652,17,0.8500000238418579,12714588,6,1555985451000,131770
